[2025-10-21 23:25:38,990] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:50:02,936] ERROR: Ошибка получения OHLCV для TRUMPUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'TRUMPUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:02,937] ERROR: Ошибка получения OHLCV для FORMUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'FORMUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:02,938] ERROR: Ошибка получения OHLCV для BLZUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'BLZUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,001] WARNING: [AUCTIONUSDT] свечи не получены
[2025-10-21 23:50:03,002] WARNING: [FFUSDT] свечи не получены
[2025-10-21 23:50:03,003] WARNING: [MOODENGUSDT] свечи не получены
[2025-10-21 23:50:03,004] WARNING: [1MBABYDOGEUSDT] свечи не получены
[2025-10-21 23:50:03,004] WARNING: [SANDUSDT] свечи не получены
[2025-10-21 23:50:03,004] WARNING: [KASUSDT] свечи не получены
[2025-10-21 23:50:03,004] WARNING: [ARBUSDT] свечи не получены
[2025-10-21 23:50:03,004] WARNING: [LAUSDT] свечи не получены
[2025-10-21 23:50:03,005] WARNING: [VIDTUSDT] свечи не получены
[2025-10-21 23:50:03,005] WARNING: [PLUMEUSDT] свечи не получены
[2025-10-21 23:50:03,005] WARNING: [RUNEUSDT] свечи не получены
[2025-10-21 23:50:03,005] WARNING: [ZBTUSDT] свечи не получены
[2025-10-21 23:50:03,005] WARNING: [KGENUSDT] свечи не получены
[2025-10-21 23:50:03,006] WARNING: [ICPUSDT] свечи не получены
[2025-10-21 23:50:03,006] WARNING: [TRUMPUSDT] свечи не получены
[2025-10-21 23:50:03,006] WARNING: [FORMUSDT] свечи не получены
[2025-10-21 23:50:03,007] WARNING: [BLZUSDT] свечи не получены
[2025-10-21 23:50:03,099] ERROR: Ошибка получения OHLCV для 4USDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': '4USDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,104] WARNING: [4USDT] свечи не получены
[2025-10-21 23:50:03,115] ERROR: Ошибка получения OHLCV для NEARUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'NEARUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,121] WARNING: [NEARUSDT] свечи не получены
[2025-10-21 23:50:03,145] ERROR: Ошибка получения OHLCV для TRUTHUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'TRUTHUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,146] WARNING: [TRUTHUSDT] свечи не получены
[2025-10-21 23:50:03,356] ERROR: Ошибка получения OHLCV для KMNOUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'KMNOUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,357] WARNING: [KMNOUSDT] свечи не получены
[2025-10-21 23:50:03,368] ERROR: Ошибка получения OHLCV для CELOUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'CELOUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,370] WARNING: [CELOUSDT] свечи не получены
[2025-10-21 23:50:03,384] ERROR: Ошибка получения OHLCV для BANUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'BANUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,394] WARNING: [BANUSDT] свечи не получены
[2025-10-21 23:50:03,410] ERROR: Ошибка получения OHLCV для XPINUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'XPINUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,412] ERROR: Ошибка получения OHLCV для OPUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'OPUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,413] ERROR: Ошибка получения OHLCV для MIRAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'MIRAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,416] ERROR: Ошибка получения OHLCV для CTSIUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'CTSIUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,421] WARNING: [XPINUSDT] свечи не получены
[2025-10-21 23:50:03,424] WARNING: [OPUSDT] свечи не получены
[2025-10-21 23:50:03,425] WARNING: [MIRAUSDT] свечи не получены
[2025-10-21 23:50:03,426] WARNING: [CTSIUSDT] свечи не получены
[2025-10-21 23:50:03,439] ERROR: Ошибка получения OHLCV для LOKAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'LOKAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,443] ERROR: Ошибка получения OHLCV для LDOUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'LDOUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,452] WARNING: [LOKAUSDT] свечи не получены
[2025-10-21 23:50:03,452] WARNING: [LDOUSDT] свечи не получены
[2025-10-21 23:50:03,453] ERROR: Ошибка получения OHLCV для NEWTUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'NEWTUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,454] ERROR: Ошибка получения OHLCV для SOONUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'SOONUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,456] ERROR: Ошибка получения OHLCV для BANKUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'BANKUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,457] ERROR: Ошибка получения OHLCV для BTRUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'BTRUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,459] ERROR: Ошибка получения OHLCV для KDAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'KDAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,462] ERROR: Ошибка получения OHLCV для AGIXUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'AGIXUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,463] ERROR: Ошибка получения OHLCV для ZECUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ZECUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,464] ERROR: Ошибка получения OHLCV для DOODUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'DOODUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,465] ERROR: Ошибка получения OHLCV для 1000FLOKIUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': '1000FLOKIUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,474] WARNING: [NEWTUSDT] свечи не получены
[2025-10-21 23:50:03,474] WARNING: [SOONUSDT] свечи не получены
[2025-10-21 23:50:03,476] WARNING: [BANKUSDT] свечи не получены
[2025-10-21 23:50:03,477] WARNING: [BTRUSDT] свечи не получены
[2025-10-21 23:50:03,477] WARNING: [KDAUSDT] свечи не получены
[2025-10-21 23:50:03,478] WARNING: [AGIXUSDT] свечи не получены
[2025-10-21 23:50:03,478] WARNING: [ZECUSDT] свечи не получены
[2025-10-21 23:50:03,478] WARNING: [DOODUSDT] свечи не получены
[2025-10-21 23:50:03,478] WARNING: [1000FLOKIUSDT] свечи не получены
[2025-10-21 23:50:03,479] ERROR: Ошибка получения OHLCV для NULSUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'NULSUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,479] ERROR: Ошибка получения OHLCV для ADAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ADAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,482] ERROR: Ошибка получения OHLCV для FETUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'FETUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,483] ERROR: Ошибка получения OHLCV для FLOWUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'FLOWUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,483] ERROR: Ошибка получения OHLCV для WUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'WUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,484] ERROR: Ошибка получения OHLCV для RENDERUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'RENDERUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,486] ERROR: Ошибка получения OHLCV для RECALLUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'RECALLUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,487] ERROR: Ошибка получения OHLCV для YBUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'YBUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,488] ERROR: Ошибка получения OHLCV для SOPHUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'SOPHUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,494] ERROR: Ошибка получения OHLCV для XANUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'XANUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,496] ERROR: Ошибка получения OHLCV для EULUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'EULUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,497] ERROR: Ошибка получения OHLCV для TAGUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'TAGUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,499] ERROR: Ошибка получения OHLCV для JELLYJELLYUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'JELLYJELLYUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,500] ERROR: Ошибка получения OHLCV для CFXUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'CFXUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,501] ERROR: Ошибка получения OHLCV для BLESSUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'BLESSUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,502] ERROR: Ошибка получения OHLCV для ZKCUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ZKCUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,503] ERROR: Ошибка получения OHLCV для OPENUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'OPENUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,504] ERROR: Ошибка получения OHLCV для ORDERUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ORDERUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,505] ERROR: Ошибка получения OHLCV для COMBOUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'COMBOUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,506] ERROR: Ошибка получения OHLCV для IMXUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'IMXUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,508] ERROR: Ошибка получения OHLCV для ARKMUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ARKMUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,511] ERROR: Ошибка получения OHLCV для GALAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'GALAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,512] ERROR: Ошибка получения OHLCV для KEYUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'KEYUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,513] ERROR: Ошибка получения OHLCV для MKRUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'MKRUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,514] ERROR: Ошибка получения OHLCV для ZEREBROUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ZEREBROUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,514] ERROR: Ошибка получения OHLCV для SYRUPUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'SYRUPUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,517] ERROR: Ошибка получения OHLCV для KLAYUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'KLAYUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,518] ERROR: Ошибка получения OHLCV для SOLVUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'SOLVUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,519] ERROR: Ошибка получения OHLCV для ATHUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ATHUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,544] WARNING: [NULSUSDT] свечи не получены
[2025-10-21 23:50:03,544] WARNING: [ADAUSDT] свечи не получены
[2025-10-21 23:50:03,544] WARNING: [FETUSDT] свечи не получены
[2025-10-21 23:50:03,546] WARNING: [FLOWUSDT] свечи не получены
[2025-10-21 23:50:03,546] WARNING: [WUSDT] свечи не получены
[2025-10-21 23:50:03,546] WARNING: [RENDERUSDT] свечи не получены
[2025-10-21 23:50:03,546] WARNING: [RECALLUSDT] свечи не получены
[2025-10-21 23:50:03,547] WARNING: [YBUSDT] свечи не получены
[2025-10-21 23:50:03,547] WARNING: [SOPHUSDT] свечи не получены
[2025-10-21 23:50:03,547] WARNING: [XANUSDT] свечи не получены
[2025-10-21 23:50:03,547] WARNING: [EULUSDT] свечи не получены
[2025-10-21 23:50:03,548] WARNING: [TAGUSDT] свечи не получены
[2025-10-21 23:50:03,548] WARNING: [JELLYJELLYUSDT] свечи не получены
[2025-10-21 23:50:03,548] WARNING: [CFXUSDT] свечи не получены
[2025-10-21 23:50:03,548] WARNING: [BLESSUSDT] свечи не получены
[2025-10-21 23:50:03,548] WARNING: [ZKCUSDT] свечи не получены
[2025-10-21 23:50:03,549] WARNING: [OPENUSDT] свечи не получены
[2025-10-21 23:50:03,549] WARNING: [ORDERUSDT] свечи не получены
[2025-10-21 23:50:03,549] WARNING: [COMBOUSDT] свечи не получены
[2025-10-21 23:50:03,549] WARNING: [IMXUSDT] свечи не получены
[2025-10-21 23:50:03,550] WARNING: [ARKMUSDT] свечи не получены
[2025-10-21 23:50:03,550] WARNING: [GALAUSDT] свечи не получены
[2025-10-21 23:50:03,550] WARNING: [KEYUSDT] свечи не получены
[2025-10-21 23:50:03,550] WARNING: [MKRUSDT] свечи не получены
[2025-10-21 23:50:03,551] WARNING: [ZEREBROUSDT] свечи не получены
[2025-10-21 23:50:03,551] WARNING: [SYRUPUSDT] свечи не получены
[2025-10-21 23:50:03,551] WARNING: [KLAYUSDT] свечи не получены
[2025-10-21 23:50:03,552] WARNING: [SOLVUSDT] свечи не получены
[2025-10-21 23:50:03,552] WARNING: [ATHUSDT] свечи не получены
[2025-10-21 23:50:03,552] ERROR: Ошибка получения OHLCV для VINEUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'VINEUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,553] ERROR: Ошибка получения OHLCV для PUMPUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'PUMPUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,555] ERROR: Ошибка получения OHLCV для NEOUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'NEOUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,567] WARNING: [VINEUSDT] свечи не получены
[2025-10-21 23:50:03,567] WARNING: [PUMPUSDT] свечи не получены
[2025-10-21 23:50:03,568] WARNING: [NEOUSDT] свечи не получены
[2025-10-21 23:50:03,668] ERROR: Ошибка получения OHLCV для SNXUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'SNXUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,670] WARNING: [SNXUSDT] свечи не получены
[2025-10-21 23:50:03,830] ERROR: Ошибка получения OHLCV для TWTUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'TWTUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,831] WARNING: [TWTUSDT] свечи не получены
[2025-10-21 23:50:03,835] ERROR: Ошибка получения OHLCV для ZORAUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'ZORAUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,837] WARNING: [ZORAUSDT] свечи не получены
[2025-10-21 23:50:03,850] ERROR: Ошибка получения OHLCV для OMUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'OMUSDT', 'interval': '1m', 'limit': 200}
[2025-10-21 23:50:03,851] WARNING: [OMUSDT] свечи не получены
[2025-10-21 23:50:03,854] ERROR: Ошибка получения OHLCV для XMRUSDT: HTTP 429, Ответ: {"code":-1003,"msg":"Too many requests; current limit of IP(84.232.199.110) is 2400 requests per minute. Please use the websocket for live updates to avoid polling the API."}, URL: https://fapi.binance.com/fapi/v1/klines, Params: {'symbol': 'XMRUSDT', 'interval': '1m', 'limit': 200}
